date,tmax,tmin,precip,cloud,wind,hum,gust
2021-03-26,77.7,49.8,0.106,50,24.9,74,44.3
2021-03-27,64.2,44.5,0.0,44,13.5,64,26.8
2021-03-28,66.1,46.0,0.732,84,18.7,89,44.1
2021-03-29,52.8,40.0,0.004,33,22.0,49,42.1
2021-03-30,55.2,33.1,0.0,17,17.0,68,32.2
2021-03-31,61.7,45.2,0.472,99,17.0,85,31.8
2021-04-01,52.3,37.4,0.256,65,17.7,68,33.3
2021-04-02,38.5,25.8,0.0,43,16.1,44,31.8
2021-04-03,51.6,28.1,0.0,11,9.9,44,21.3
2021-04-04,61.3,38.3,0.0,54,11.5,50,20.6
2021-04-05,64.6,42.3,0.0,5,16.0,42,30.4
2021-04-06,65.2,40.8,0.0,6,13.6,43,24.2
2021-04-07,67.7,44.2,0.02,49,9.7,56,21.5
2021-04-08,64.9,42.2,0.0,5,11.2,69,21.9
2021-04-09,56.3,42.4,0.0,71,9.8,87,21.0
2021-04-10,62.8,46.1,0.047,97,9.0,87,19.7
2021-04-11,57.7,47.5,0.996,100,16.0,97,30.0
2021-04-12,47.8,44.2,0.535,100,14.5,87,26.2
2021-04-13,65.1,42.7,0.177,61,9.0,71,17.4
2021-04-14,67.6,42.0,0.0,61,12.9,77,24.6
2021-04-15,55.5,46.0,0.626,96,10.8,94,19.9
2021-04-16,53.5,38.9,0.114,57,14.6,74,30.4
2021-04-17,53.5,41.0,0.012,89,10.6,71,20.1
2021-04-18,59.5,41.7,0.008,57,8.2,67,17.7
2021-04-19,62.7,41.3,0.0,41,9.1,73,19.2
2021-04-20,70.7,43.9,0.0,26,16.2,63,34.9
2021-04-21,65.0,38.9,0.146,48,18.6,62,36.7
2021-04-22,46.5,34.5,0.0,49,21.1,45,40.0
2021-04-23,60.1,35.9,0.0,17,17.9,45,35.6
2021-04-24,67.6,43.1,0.0,54,16.6,48,30.6
2021-04-25,62.2,47.8,0.5,81,11.9,72,23.3
2021-04-26,56.9,38.8,0.0,11,17.0,47,32.7
2021-04-27,58.9,39.8,0.0,55,9.5,52,21.3
2021-04-28,79.3,46.4,0.0,88,9.5,73,21.5
2021-04-29,72.8,55.4,0.15,98,15.9,83,31.5
2021-04-30,68.0,46.0,0.016,43,22.9,56,51.0
2021-05-01,63.4,41.3,0.0,35,19.7,48,39.4
2021-05-02,79.6,52.5,0.0,73,14.3,48,27.3
2021-05-03,60.7,52.7,0.224,98,9.0,78,29.3
2021-05-04,72.1,52.2,0.52,96,11.8,87,26.6
2021-05-05,59.5,51.7,0.39,94,13.3,92,26.4
2021-05-06,63.4,47.8,0.0,41,14.0,56,27.1
2021-05-07,61.8,46.0,0.0,83,9.8,58,20.1
2021-05-08,53.2,46.0,0.169,80,10.9,78,22.6
2021-05-09,62.3,42.6,0.339,67,11.7,73,24.2
2021-05-10,59.0,47.1,0.13,86,11.7,75,36.2
2021-05-11,62.2,47.0,0.0,64,16.8,56,31.8
2021-05-12,64.4,42.7,0.0,15,12.4,53,25.5
2021-05-13,66.7,45.2,0.0,11,9.8,49,17.0
2021-05-14,71.1,45.8,0.0,17,8.9,52,15.7
2021-05-15,72.5,47.8,0.0,28,7.8,53,14.8
2021-05-16,72.4,51.4,0.004,81,14.8,55,28.6
2021-05-17,73.5,49.6,0.0,21,11.0,60,22.4
2021-05-18,79.3,52.4,0.0,26,9.6,50,18.1
2021-05-19,83.0,56.8,0.0,11,12.2,53,25.1
2021-05-20,72.1,54.8,0.0,58,11.8,60,23.7
2021-05-21,75.2,52.6,0.0,33,11.9,64,23.9
2021-05-22,87.2,62.0,0.0,82,11.9,53,22.6
2021-05-23,88.8,67.8,0.0,69,17.7,58,33.8
2021-05-24,66.3,56.8,0.0,73,13.9,56,27.5
2021-05-25,71.6,55.7,0.0,73,15.1,64,29.8
2021-05-26,85.4,63.5,0.004,52,14.5,73,28.4
2021-05-27,81.6,65.2,0.094,38,14.6,60,26.2
2021-05-28,67.2,51.4,0.984,81,15.9,63,29.8
2021-05-29,52.1,47.6,0.988,100,18.6,85,35.3
2021-05-30,53.0,47.6,0.539,100,17.5,89,32.4
2021-05-31,68.8,49.0,0.028,83,13.0,73,25.3
2021-06-01,74.5,49.7,0.0,88,11.0,72,19.9
2021-06-02,72.5,55.6,0.0,94,10.4,77,21.7
2021-06-03,73.7,56.0,0.469,98,8.5,91,24.2
2021-06-04,77.8,63.5,0.256,79,11.1,87,23.5
2021-06-05,88.5,63.3,0.0,13,13.0,71,27.3
2021-06-06,88.0,68.2,0.0,17,10.3,65,20.1
2021-06-07,88.1,69.5,0.004,54,10.3,77,21.7
2021-06-08,86.5,71.9,0.232,84,10.3,86,21.5
2021-06-09,86.5,70.8,0.043,76,7.3,81,17.4
2021-06-10,80.3,62.4,0.0,59,13.0,64,25.1
2021-06-11,69.5,59.7,0.047,85,8.2,69,16.8
2021-06-12,70.3,61.7,0.016,80,9.6,80,19.5
2021-06-13,75.3,59.2,0.008,61,11.0,77,22.1
2021-06-14,70.8,63.8,0.854,77,13.1,84,30.2
2021-06-15,77.5,63.5,0.039,44,11.0,74,21.0
2021-06-16,73.9,59.5,0.0,11,12.5,56,24.8
2021-06-17,75.2,54.1,0.0,17,8.3,54,17.0
2021-06-18,81.6,57.1,0.0,50,12.7,58,25.1
2021-06-19,89.0,67.3,0.047,96,13.1,66,23.7
2021-06-20,83.8,63.4,0.012,38,12.1,77,24.8
2021-06-21,82.7,71.3,0.02,74,15.1,83,29.1
2021-06-22,75.7,59.5,0.335,91,13.8,85,26.8
2021-06-23,73.8,54.2,0.0,32,10.2,58,19.7
2021-06-24,73.9,56.6,0.0,22,12.2,66,24.8
2021-06-25,76.6,60.3,0.0,76,13.0,77,25.5
2021-06-26,79.9,65.8,0.051,87,14.7,87,32.9
2021-06-27,84.8,72.2,0.02,82,12.2,81,28.2
2021-06-28,90.3,73.4,0.0,66,12.4,72,23.5
2021-06-29,92.4,75.5,0.028,17,12.1,71,24.8
2021-06-30,95.6,77.0,0.004,22,12.8,64,23.0
2021-07-01,82.3,72.1,0.992,71,6.6,79,20.6
2021-07-02,76.0,66.8,1.165,100,8.8,89,17.2
2021-07-03,66.9,62.1,0.634,98,14.9,88,29.3
2021-07-04,76.6,60.6,0.055,42,7.3,77,16.8
2021-07-05,79.8,63.4,0.028,30,11.7,82,21.5
2021-07-06,92.7,71.7,0.083,81,13.5,73,30.9
2021-07-07,88.8,72.1,0.055,24,10.8,80,23.5
2021-07-08,83.2,70.6,0.598,91,10.5,88,30.0
2021-07-09,85.9,71.9,1.378,85,19.3,82,34.7
2021-07-10,78.1,69.5,0.02,47,9.0,83,18.6
2021-07-11,77.0,67.9,0.098,88,9.8,88,21.9
2021-07-12,83.7,71.9,0.382,95,7.4,91,19.7
2021-07-13,77.2,69.6,0.094,100,8.1,91,16.3
2021-07-14,87.3,71.0,0.031,78,9.0,85,22.4
2021-07-15,84.9,70.4,0.004,47,8.5,81,17.0
2021-07-16,90.4,73.9,0.012,43,7.6,73,20.6
2021-07-17,87.6,74.2,0.201,87,11.1,83,22.6
2021-07-18,83.4,73.9,0.488,77,12.2,79,24.4
2021-07-19,81.7,69.6,0.02,52,8.0,74,18.6
2021-07-20,87.9,70.2,0.0,10,8.3,74,16.6
2021-07-21,82.0,69.8,0.055,30,9.9,77,19.5
2021-07-22,80.2,63.7,0.0,39,9.5,67,17.7
2021-07-23,79.4,63.3,0.0,18,7.0,62,16.8
2021-07-24,80.5,65.0,0.0,40,10.1,72,19.7
2021-07-25,82.6,68.7,0.287,71,13.0,78,26.8
2021-07-26,88.7,71.4,0.0,63,8.1,70,15.9
2021-07-27,86.9,66.6,0.008,21,12.1,67,24.2
2021-07-28,80.2,68.6,0.028,25,10.4,73,21.3
2021-07-29,77.7,68.9,1.299,62,16.2,87,31.5
2021-07-30,82.0,66.7,0.0,12,15.0,68,28.4
2021-07-31,78.3,58.3,0.0,8,10.4,62,21.0
2021-08-01,76.1,62.2,0.031,49,12.3,73,24.4
2021-08-02,79.7,63.1,0.0,19,11.4,68,23.3
2021-08-03,75.8,59.8,0.0,85,6.6,65,13.2
2021-08-04,76.0,63.7,0.004,99,8.5,72,17.0
2021-08-05,81.1,63.6,0.004,52,8.2,76,16.8
2021-08-06,84.3,63.6,0.0,26,11.2,69,23.7
2021-08-07,85.6,68.0,0.0,93,15.0,65,28.0
2021-08-08,73.5,67.2,0.5,96,12.4,80,22.4
2021-08-09,79.3,68.5,0.043,85,10.7,84,21.5
2021-08-10,81.3,69.0,0.15,68,11.2,89,22.4
2021-08-11,88.3,73.9,0.11,64,14.7,83,27.7
2021-08-12,95.5,73.9,0.0,45,13.0,72,29.5
2021-08-13,92.0,76.8,0.0,41,11.3,70,21.7
2021-08-14,88.6,75.8,0.098,71,10.5,71,20.4
2021-08-15,82.4,68.3,0.0,69,10.3,56,20.6
2021-08-16,80.2,68.1,0.0,81,11.0,69,21.0
2021-08-17,79.8,72.2,0.063,96,12.6,76,24.4
2021-08-18,80.9,70.2,0.059,94,15.3,88,29.1
2021-08-19,86.5,74.4,0.465,84,16.3,79,33.1
2021-08-20,80.7,71.8,0.043,92,7.7,79,13.6
2021-08-21,81.2,73.7,0.031,87,8.9,86,18.3
2021-08-22,75.3,72.7,2.213,100,12.3,94,22.4
2021-08-23,83.8,71.9,1.421,61,17.0,85,30.6
2021-08-24,87.4,71.6,0.0,4,8.6,76,17.4
2021-08-25,88.3,68.4,0.0,31,6.3,74,11.6
2021-08-26,89.4,73.3,0.004,16,9.2,79,18.1
2021-08-27,90.1,74.4,0.055,33,5.9,81,13.9
2021-08-28,79.3,68.5,0.154,91,14.6,84,28.0
2021-08-29,76.4,67.6,0.098,90,8.5,83,15.9
2021-08-30,83.8,71.2,0.154,69,9.1,88,21.0
2021-08-31,83.6,70.3,0.0,92,9.7,76,18.6
2021-09-01,74.0,65.3,4.791,100,26.8,89,48.8
2021-09-02,76.4,59.2,0.969,35,26.7,67,51.9
2021-09-03,71.6,57.4,0.0,25,9.0,69,18.8
2021-09-04,77.6,58.3,0.0,51,9.6,73,16.8
2021-09-05,76.3,62.7,0.039,86,9.6,83,26.4
2021-09-06,80.6,65.4,0.0,33,12.2,75,23.5
2021-09-07,78.9,59.6,0.0,4,7.8,72,15.9
2021-09-08,79.8,67.6,0.028,39,16.6,77,34.7
2021-09-09,72.6,67.9,0.724,96,10.9,92,24.4
2021-09-10,73.5,61.1,0.0,10,15.1,67,29.3
2021-09-11,76.6,55.5,0.0,20,10.3,66,21.3
2021-09-12,84.1,65.2,0.0,38,15.1,69,29.1
2021-09-13,84.1,71.5,0.043,65,12.5,70,22.8
2021-09-14,79.0,66.5,0.008,80,11.2,80,22.1
2021-09-15,85.6,69.4,0.012,74,13.4,79,25.3
2021-09-16,75.2,66.6,0.157,90,11.7,85,23.5
2021-09-17,74.7,68.4,0.039,89,12.6,90,24.2
2021-09-18,81.0,66.8,0.008,42,9.1,83,16.1
2021-09-19,74.7,62.4,0.0,4,10.9,68,22.1
2021-09-20,73.8,59.1,0.0,23,10.6,79,21.3
2021-09-21,73.8,61.7,0.0,80,8.8,79,18.3
2021-09-22,77.7,68.1,0.201,87,18.2,89,34.2
2021-09-23,79.3,64.7,0.614,95,25.3,84,48.1
2021-09-24,72.5,60.3,1.024,39,8.8,70,18.6
2021-09-25,73.3,57.4,0.0,35,4.9,74,9.8
2021-09-26,70.8,60.3,0.0,12,14.6,61,28.0
2021-09-27,78.8,58.6,0.0,28,15.0,57,28.0
2021-09-28,72.0,61.5,0.488,70,11.9,76,23.9
2021-09-29,68.1,52.5,0.0,44,12.8,62,25.9
2021-09-30,66.1,55.8,0.0,54,11.2,65,23.3
2021-10-01,67.2,49.4,0.0,4,8.6,69,17.4
2021-10-02,74.8,51.7,0.0,48,10.5,71,21.3
2021-10-03,78.8,55.3,0.0,55,7.4,78,15.0
2021-10-04,69.4,61.8,0.858,97,12.9,94,26.6
2021-10-05,68.0,59.3,0.0,100,9.0,86,17.4
2021-10-06,68.8,61.0,0.004,96,4.0,85,8.7
2021-10-07,72.6,60.4,0.016,68,6.5,86,12.8
2021-10-08,74.8,58.4,0.0,61,8.1,85,13.9
2021-10-09,68.6,59.6,0.047,98,14.2,79,26.6
2021-10-10,65.6,61.1,0.094,97,16.9,86,32.7
2021-10-11,71.2,61.5,0.0,80,15.9,82,30.9
2021-10-12,71.2,59.5,0.0,55,7.3,86,14.8
2021-10-13,71.3,58.9,0.004,74,7.6,90,14.3
2021-10-14,77.2,59.9,0.0,51,9.6,79,18.6
2021-10-15,77.2,58.4,0.0,44,10.4,79,17.7
2021-10-16,76.0,59.2,0.689,86,16.0,80,28.9
2021-10-17,63.4,52.2,0.008,13,14.9,67,27.3
2021-10-18,60.6,48.7,0.0,16,20.1,59,36.2
2021-10-19,66.6,47.1,0.0,3,15.3,56,28.0
2021-10-20,75.6,57.0,0.0,32,13.4,55,23.0
2021-10-21,73.5,53.9,0.0,33,10.6,71,19.7
2021-10-22,68.8,58.2,0.0,44,11.2,67,19.5
2021-10-23,60.9,51.0,0.008,86,9.0,67,16.6
2021-10-24,60.2,45.9,0.028,50,8.1,73,14.8
2021-10-25,73.2,56.5,0.421,97,11.7,86,20.8
2021-10-26,62.6,57.0,3.327,100,17.8,90,33.3
2021-10-27,61.2,54.1,0.26,92,20.7,72,39.1
2021-10-28,59.6,46.5,0.0,42,11.9,74,21.5
2021-10-29,57.1,47.1,0.366,91,25.4,75,45.9
2021-10-30,64.3,53.8,0.307,72,23.9,86,42.3
2021-10-31,65.1,54.7,0.146,50,14.2,81,25.5
2021-11-01,58.1,46.6,0.0,19,12.9,64,23.9
2021-11-02,52.7,44.9,0.024,91,8.8,68,17.4
2021-11-03,51.5,39.0,0.004,21,9.7,68,19.0
2021-11-04,50.1,37.6,0.0,67,6.7,67,13.2
2021-11-05,51.4,37.9,0.0,0,9.2,69,18.8
2021-11-06,51.2,38.4,0.0,0,5.9,72,11.0
2021-11-07,54.1,37.0,0.0,64,6.2,74,12.8
2021-11-08,61.9,43.8,0.0,20,10.8,66,21.0
2021-11-09,67.4,42.4,0.0,15,6.4,78,12.5
2021-11-10,63.2,46.2,0.012,45,12.9,67,23.9
2021-11-11,59.2,39.8,0.012,91,14.0,75,23.7
2021-11-12,65.5,48.3,0.591,62,24.7,82,46.3
2021-11-13,61.1,40.9,0.197,26,22.6,76,40.9
2021-11-14,47.3,37.5,0.024,62,12.9,65,22.6
2021-11-15,47.7,36.5,0.035,48,18.6,74,35.1
2021-11-16,49.4,35.7,0.0,9,13.2,60,23.7
2021-11-17,54.0,33.2,0.0,64,12.2,77,22.1
2021-11-18,65.9,48.8,0.067,43,16.7,81,29.1
2021-11-19,49.5,38.7,0.13,26,17.6,58,32.4
2021-11-20,44.4,32.6,0.0,64,8.6,71,15.9
2021-11-21,53.4,41.2,0.031,89,12.2,77,21.0
2021-11-22,52.5,36.6,0.051,91,14.2,72,26.6
2021-11-23,42.0,31.6,0.012,18,17.3,51,32.9
2021-11-24,44.8,29.3,0.0,23,11.5,58,20.6
2021-11-25,53.2,34.3,0.0,79,7.4,64,13.6
2021-11-26,46.0,35.2,0.331,71,17.8,72,33.3
2021-11-27,40.2,32.3,0.0,47,17.7,53,35.1
2021-11-28,40.1,32.6,0.055,92,6.9,76,13.0
2021-11-29,42.6,30.8,0.016,38,12.8,67,23.7
2021-11-30,40.6,27.9,0.004,65,11.9,73,21.7
2021-12-01,47.8,34.1,0.004,81,10.3,70,18.3
2021-12-02,56.0,41.9,0.134,83,17.4,77,29.1
2021-12-03,49.0,33.9,0.0,42,17.2,57,33.1
2021-12-04,47.2,31.0,0.0,55,8.4,67,16.1
2021-12-05,45.9,32.3,0.0,90,9.4,64,16.8
2021-12-06,61.5,46.1,0.248,94,21.8,83,40.7
2021-12-07,47.8,33.7,0.004,84,16.9,54,30.6
2021-12-08,40.7,33.8,0.028,99,9.0,76,15.4
2021-12-09,38.8,28.6,0.004,61,11.9,64,21.0
2021-12-10,47.6,35.2,0.0,82,6.1,71,12.8
2021-12-11,63.4,41.2,0.319,100,21.8,90,41.6
2021-12-12,55.6,38.3,0.02,33,20.1,48,38.9
2021-12-13,50.6,35.6,0.0,36,12.2,50,21.9
2021-12-14,50.9,37.8,0.0,47,11.5,55,19.5
2021-12-15,50.7,35.4,0.039,88,12.8,77,23.7
2021-12-16,58.5,50.1,0.0,100,13.9,76,23.9
2021-12-17,57.3,43.3,0.0,91,13.3,52,23.0
2021-12-18,43.6,40.3,0.15,96,7.6,79,15.2
2021-12-19,45.0,29.0,0.02,70,16.4,68,29.5
2021-12-20,35.4,24.3,0.0,6,11.1,62,20.4
2021-12-21,42.5,28.0,0.0,69,8.4,73,15.2
2021-12-22,46.8,32.2,0.165,54,16.6,70,29.8
2021-12-23,36.0,28.1,0.0,56,12.5,56,22.1
2021-12-24,42.5,30.3,0.039,84,7.7,81,13.4
2021-12-25,48.0,33.2,0.24,92,9.0,95,15.4
2021-12-26,48.2,38.3,0.0,60,13.6,72,24.2
2021-12-27,37.1,29.7,0.083,90,8.4,74,14.3
2021-12-28,47.5,36.1,0.0,96,7.8,84,13.6
2021-12-29,45.9,39.7,0.319,100,7.6,90,15.0
2021-12-30,47.1,41.3,0.071,93,6.1,95,11.0
2021-12-31,52.2,45.1,0.106,100,9.3,96,18.1
2022-01-01,53.3,45.8,0.764,100,8.6,99,13.9
2022-01-02,55.8,37.0,0.63,100,15.6,88,32.7
2022-01-03,35.8,24.3,0.055,87,18.2,50,34.4
2022-01-04,33.5,20.2,0.0,26,12.4,51,22.6
2022-01-05,44.7,28.5,0.02,89,13.5,84,23.7
2022-01-06,39.7,30.9,0.0,83,12.5,65,23.7
2022-01-07,32.2,22.0,0.354,61,16.6,72,30.2
2022-01-08,26.2,17.2,0.0,9,13.4,71,23.5
2022-01-09,39.4,22.7,0.201,96,14.8,85,26.2
2022-01-10,39.7,24.5,0.0,37,15.0,55,27.5
2022-01-11,24.7,16.4,0.0,7,16.6,40,31.5
2022-01-12,40.6,19.0,0.0,63,12.8,53,24.4
2022-01-13,45.0,25.6,0.0,92,6.0,74,11.6
2022-01-14,41.2,23.2,0.0,81,21.5,75,38.9
2022-01-15,22.7,12.2,0.0,46,13.9,36,28.6
2022-01-16,34.5,8.0,0.173,56,17.5,57,29.3
2022-01-17,49.6,32.9,1.323,95,33.6,81,62.0
2022-01-18,35.3,23.4,0.0,51,19.2,57,36.2
2022-01-19,45.9,23.5,0.0,79,14.6,69,26.8
2022-01-20,41.6,22.3,0.287,85,13.8,69,24.8
2022-01-21,22.6,11.4,0.0,81,13.6,47,24.8
2022-01-22,29.8,10.0,0.0,41,11.4,50,20.4
2022-01-23,37.2,21.2,0.02,66,8.8,45,17.4
2022-01-24,32.6,27.3,0.012,91,9.4,72,19.2
2022-01-25,43.5,25.3,0.0,63,10.5,68,21.0
2022-01-26,26.7,17.8,0.0,0,12.7,50,24.6
2022-01-27,31.6,14.9,0.0,16,11.6,51,23.0
2022-01-28,34.0,26.7,0.094,100,11.6,69,19.5
2022-01-29,29.1,9.0,0.693,98,24.7,71,45.2
2022-01-30,22.6,7.3,0.0,28,17.7,63,31.1
2022-01-31,26.1,1.4,0.0,38,7.6,73,11.2
2022-02-01,30.7,8.1,0.0,31,7.6,76,13.2
2022-02-02,39.0,19.3,0.0,96,6.6,94,10.1
2022-02-03,48.7,36.3,0.516,100,9.2,98,14.8
2022-02-04,54.8,28.0,1.047,100,18.4,91,31.3
2022-02-05,28.8,19.9,0.016,42,16.6,54,31.3
2022-02-06,29.8,16.4,0.0,29,10.1,55,19.7
2022-02-07,37.3,23.4,0.169,96,8.5,87,15.2
2022-02-08,46.5,29.8,0.154,37,15.5,74,27.5
2022-02-09,41.6,23.9,0.0,1,10.3,68,20.8
2022-02-10,51.7,31.8,0.0,28,20.2,68,36.9
2022-02-11,53.5,25.5,0.0,17,16.5,65,29.5
2022-02-12,55.9,42.9,0.0,84,15.5,51,27.5
2022-02-13,41.1,26.3,0.205,100,10.8,72,18.8
2022-02-14,26.1,13.6,0.0,14,16.4,52,30.6
2022-02-15,31.8,15.6,0.0,6,8.0,43,17.7
2022-02-16,43.4,23.1,0.0,66,13.1,68,25.5
2022-02-17,62.2,41.4,0.087,100,19.7,74,35.1
2022-02-18,60.4,27.2,0.469,48,27.4,63,49.2
2022-02-19,38.1,22.3,0.016,29,22.0,53,40.0
2022-02-20,36.6,20.3,0.0,22,14.6,45,27.5
2022-02-21,50.0,28.9,0.0,29,11.9,68,21.9
2022-02-22,56.7,31.9,0.185,95,23.9,88,47.2
2022-02-23,65.9,38.5,0.004,88,18.1,74,33.8
2022-02-24,36.0,29.0,0.0,98,14.5,47,25.5
2022-02-25,43.4,28.0,0.705,82,16.1,77,32.9
2022-02-26,37.3,20.2,0.0,74,16.1,55,30.2
2022-02-27,46.6,25.3,0.0,20,20.6,52,36.7
2022-02-28,34.9,23.6,0.0,37,14.2,48,26.6
2022-03-01,42.7,25.6,0.008,91,13.9,70,25.7
2022-03-02,50.8,35.0,0.0,41,10.6,67,21.5
2022-03-03,41.6,26.9,0.154,50,15.3,55,28.0
2022-03-04,37.9,19.5,0.0,21,12.6,48,23.9
2022-03-05,42.6,24.3,0.004,94,11.0,62,19.7
2022-03-06,67.4,37.6,0.063,99,18.6,83,34.0
2022-03-07,73.1,52.4,0.185,97,23.5,73,44.7
2022-03-08,55.9,34.7,0.0,80,20.1,51,41.4
2022-03-09,38.0,33.7,0.661,100,10.9,87,20.1
2022-03-10,48.5,29.5,0.0,84,7.7,81,14.8
2022-03-11,51.4,30.5,0.0,28,12.7,76,24.4
2022-03-12,44.0,24.4,0.602,91,22.3,80,39.8
2022-03-13,37.2,21.2,0.008,53,20.8,47,38.9
2022-03-14,55.8,28.0,0.0,53,13.0,59,22.6
2022-03-15,60.6,37.9,0.0,78,13.4,62,22.6
2022-03-16,61.2,38.0,0.012,21,11.7,75,22.6
2022-03-17,54.4,39.2,0.256,95,10.4,96,19.7
2022-03-18,69.7,45.6,0.0,54,10.0,89,19.7
2022-03-19,65.2,44.1,0.366,81,10.1,90,20.4
2022-03-20,58.8,44.6,0.004,58,16.8,69,30.4
2022-03-21,60.4,41.2,0.0,30,18.6,46,33.3
2022-03-22,55.3,39.3,0.0,74,14.4,41,27.5
2022-03-23,47.3,34.6,0.087,99,12.2,58,21.5
2022-03-24,50.0,38.6,0.843,100,16.9,91,31.5
2022-03-25,60.3,41.8,0.224,76,17.2,72,32.4
2022-03-26,50.5,41.1,0.24,82,13.4,66,25.5
2022-03-27,45.8,30.3,0.012,56,16.4,55,29.5
2022-03-28,32.3,22.8,0.012,61,19.5,36,36.7
2022-03-29,38.1,22.8,0.0,25,18.2,43,33.8
2022-03-30,42.9,25.9,0.0,66,10.6,54,19.0
2022-03-31,66.4,38.6,0.472,93,23.5,81,41.8
2022-04-01,59.6,41.8,0.055,68,20.6,70,38.5
2022-04-02,52.3,34.7,0.0,50,16.3,54,29.8
2022-04-03,47.2,38.3,0.122,91,13.6,79,23.7
2022-04-04,54.2,37.0,0.004,65,14.7,58,25.7
2022-04-05,54.0,34.1,0.067,72,10.4,73,20.4
2022-04-06,54.8,43.3,0.689,100,19.4,88,38.7
2022-04-07,53.0,42.4,2.917,99,21.7,91,40.3
2022-04-08,62.0,45.1,0.205,40,13.2,68,26.6
2022-04-09,56.8,41.3,0.189,65,12.5,72,26.6
2022-04-10,49.9,38.5,0.0,69,18.2,56,33.8
2022-04-11,55.9,35.4,0.0,49,11.6,61,22.6
2022-04-12,68.9,46.1,0.063,50,11.1,69,22.4
2022-04-13,66.2,45.1,0.0,70,11.6,73,23.3
2022-04-14,82.8,57.3,0.008,89,16.1,70,28.6
2022-04-15,66.7,43.5,0.004,25,16.7,44,28.6
2022-04-16,67.0,45.5,0.268,94,15.2,58,29.5
2022-04-17,50.3,39.2,0.02,29,18.7,56,35.1
2022-04-18,51.3,34.9,0.24,65,19.1,65,32.9
2022-04-19,52.0,40.4,1.067,54,25.6,65,52.8
2022-04-20,57.2,38.3,0.0,23,16.6,52,30.4
2022-04-21,55.6,39.0,0.02,89,20.3,75,37.4
2022-04-22,64.9,47.5,0.0,26,13.2,60,26.8
2022-04-23,58.6,43.6,0.0,86,9.3,62,18.1
2022-04-24,60.7,44.9,0.0,38,13.5,64,26.8
2022-04-25,59.5,43.2,0.0,94,13.0,60,25.7
2022-04-26,60.4,50.0,0.138,100,7.9,85,15.7
2022-04-27,56.2,40.9,0.031,57,19.0,56,35.1
2022-04-28,54.3,37.8,0.0,23,20.6,40,38.0
2022-04-29,59.6,37.7,0.0,0,16.5,33,31.8
2022-04-30,64.0,39.5,0.0,9,12.0,42,21.9
2022-05-01,65.9,41.8,0.035,66,11.1,61,21.9
2022-05-02,57.7,49.7,0.114,90,10.1,86,19.0
2022-05-03,65.2,45.5,0.0,66,12.5,80,23.9
2022-05-04,68.5,48.6,0.213,88,10.8,86,20.4
2022-05-05,70.8,51.7,0.0,74,10.5,68,20.4
2022-05-06,57.3,49.9,0.878,100,8.1,88,14.8
2022-05-07,51.0,45.1,1.193,100,19.1,86,35.1
2022-05-08,55.9,44.8,0.094,98,17.4,57,32.2
2022-05-09,66.1,42.5,0.0,6,14.3,44,27.1
2022-05-10,68.3,46.0,0.0,14,14.0,39,26.2
2022-05-11,69.6,47.8,0.0,37,12.4,57,23.5
2022-05-12,70.6,52.2,0.0,72,10.4,84,20.4
2022-05-13,70.8,56.5,0.051,100,8.5,93,16.6
2022-05-14,70.8,58.0,0.276,100,10.2,95,20.6
2022-05-15,76.6,58.2,0.043,87,12.3,90,24.8
2022-05-16,74.6,60.4,0.299,65,14.7,88,31.1
2022-05-17,73.7,53.4,0.004,7,19.7,58,37.1
2022-05-18,70.4,52.2,0.0,61,11.4,54,19.9
2022-05-19,71.7,54.7,0.567,82,7.4,80,15.4
2022-05-20,72.1,51.4,0.142,78,12.9,88,25.3
2022-05-21,89.0,60.7,0.0,51,12.2,82,22.8
2022-05-22,86.9,68.8,0.008,53,12.3,73,23.9
2022-05-23,72.4,60.1,0.0,100,13.3,53,23.3
2022-05-24,67.4,56.0,0.004,98,11.3,69,22.1
2022-05-25,67.6,52.5,0.0,95,10.8,69,21.0
2022-05-26,68.0,52.0,0.0,89,14.2,77,26.6
2022-05-27,74.8,61.4,0.189,100,13.8,89,32.0
2022-05-28,73.9,64.6,0.48,76,13.7,84,27.3
2022-05-29,76.7,56.8,0.0,38,9.9,70,17.9
2022-05-30,85.0,59.3,0.0,60,13.7,74,25.9
2022-05-31,91.9,68.1,0.0,67,10.4,61,19.7
2022-06-01,72.9,60.2,0.535,99,11.1,79,23.3
2022-06-02,80.2,60.9,0.429,98,8.3,86,16.3
2022-06-03,77.7,64.7,0.02,89,8.8,78,19.9
2022-06-04,80.8,56.3,0.0,4,13.0,63,24.8
2022-06-05,76.5,56.1,0.0,30,8.8,52,17.0
2022-06-06,79.6,56.3,0.0,35,14.4,55,26.2
2022-06-07,76.3,58.1,0.059,87,20.4,67,37.8
2022-06-08,84.0,66.7,0.016,76,14.5,71,29.1
2022-06-09,82.6,65.6,0.524,55,17.5,72,32.4
2022-06-10,79.3,59.5,0.0,63,13.6,56,23.9
2022-06-11,75.4,60.6,0.008,80,7.1,62,14.1
2022-06-12,73.0,61.1,0.366,92,14.6,85,27.7
2022-06-13,82.1,64.3,0.268,60,7.5,76,19.9
2022-06-14,84.4,65.7,0.0,67,11.9,56,24.8
2022-06-15,82.0,63.5,0.0,71,16.9,67,32.0
2022-06-16,73.8,64.2,0.362,92,17.6,77,31.3
2022-06-17,89.5,66.7,0.0,37,18.9,62,34.4
2022-06-18,71.1,59.7,0.0,46,19.2,53,36.9
